time_ps,time_ns,msd_nm2,sem_nm2
23470,23.47,20.3872379,0.711344225
23480,23.48,20.3911182,0.711386321
23490,23.49,20.394982,0.711456065
23500,23.5,20.3988297,0.711545507
23510,23.51,20.402607,0.711651706
23520,23.52,20.406279,0.71174524
23530,23.53,20.4100323,0.71182798
23540,23.54,20.4137507,0.711886128
23550,23.55,20.4176755,0.712016543
23560,23.56,20.4216559,0.712130882
23570,23.57,20.4259179,0.712270424
23580,23.58,20.4296673,0.712355272
23590,23.59,20.4334588,0.71245505
23600,23.6,20.437344,0.712588253
23610,23.61,20.4409425,0.712603485
23620,23.62,20.4444862,0.71258387
23630,23.63,20.4481803,0.712566293
23640,23.64,20.4513391,0.712572255
23650,23.65,20.4547257,0.712573248
23660,23.66,20.4581881,0.712550196
23670,23.67,20.4620459,0.712445497
23680,23.68,20.4656728,0.712381653
23690,23.69,20.469182,0.712308878
23700,23.7,20.4728364,0.712244111
23710,23.71,20.4763486,0.712215722
23720,23.72,20.4797346,0.712213131
23730,23.73,20.483282,0.712226336
23740,23.74,20.4867394,0.712269668
23750,23.75,20.4903239,0.71225859
23760,23.76,20.4940265,0.712240588
23770,23.77,20.4978523,0.712242778
23780,23.78,20.5014542,0.712181966
23790,23.79,20.5050866,0.712063767
23800,23.8,20.508426,0.712006101
23810,23.81,20.511658,0.711897437
23820,23.82,20.5148659,0.711829143
23830,23.83,20.5178192,0.711719702
23840,23.84,20.5207484,0.711601183
23850,23.85,20.5236972,0.711467476
23860,23.86,20.5266004,0.711405019
23870,23.87,20.5295332,0.711272275
23880,23.88,20.5329358,0.711181793
23890,23.89,20.5366019,0.711106216
23900,23.9,20.5400707,0.710997416
23910,23.91,20.543572,0.710841906
23920,23.92,20.5470466,0.710691204
23930,23.93,20.5507207,0.710616582
23940,23.94,20.5545917,0.710515517
23950,23.95,20.5582879,0.710387855
23960,23.96,20.562232,0.710301635
23970,23.97,20.5658407,0.710180921
23980,23.98,20.5694456,0.710041608
23990,23.99,20.5731524,0.709920169
24000,24,20.5766603,0.709877845
24010,24.01,20.5802925,0.70981693
24020,24.02,20.5838156,0.70974625
24030,24.03,20.587624,0.709712425
24040,24.04,20.5913286,0.709742444
24050,24.05,20.5951643,0.709741043
24060,24.06,20.5990875,0.709772351
24070,24.07,20.603084,0.709851085
24080,24.08,20.6065965,0.709884597
24090,24.09,20.6106309,0.709975219
24100,24.1,20.6148621,0.71008012
24110,24.11,20.6190804,0.710158537
24120,24.12,20.6233971,0.710271658
24130,24.13,20.6278338,0.710360765
24140,24.14,20.6323287,0.710383663
24150,24.15,20.6365327,0.710428779
24160,24.16,20.6412202,0.710494904
24170,24.17,20.6460183,0.71060872
24180,24.18,20.6508374,0.710733532
24190,24.19,20.6555991,0.710907423
24200,24.2,20.6603775,0.711060417
24210,24.21,20.6651729,0.711233292
24220,24.22,20.6701939,0.711349152
24230,24.23,20.6755839,0.711453355
24240,24.24,20.6809928,0.711608673
24250,24.25,20.6861406,0.711805663
24260,24.26,20.6914902,0.712027908
24270,24.27,20.6968985,0.712259151
24280,24.28,20.702205,0.712464347
24290,24.29,20.7075654,0.712694321
24300,24.3,20.7129778,0.712941877
24310,24.31,20.7183665,0.713145154
24320,24.32,20.7238905,0.713311529
24330,24.33,20.7291943,0.713490382
24340,24.34,20.734592,0.713715178
24350,24.35,20.740223,0.71390242
24360,24.36,20.7461881,0.71415576
24370,24.37,20.752105,0.714490086
24380,24.38,20.7577381,0.714775868
24390,24.39,20.7633531,0.715011709
24400,24.4,20.7690509,0.715333017
24410,24.41,20.7743631,0.715650788
24420,24.42,20.7798762,0.715942067
24430,24.43,20.7853809,0.716257658
24440,24.44,20.790688,0.716622966
24450,24.45,20.7959463,0.716967848
24460,24.46,20.8016082,0.717336871
24470,24.47,20.8068533,0.717675615
24480,24.48,20.812003,0.718055171
24490,24.49,20.8169736,0.7184516
24500,24.5,20.8217721,0.718836748
24510,24.51,20.8269664,0.719172425
24520,24.52,20.8320056,0.719495954
24530,24.53,20.8369732,0.719830329
24540,24.54,20.841671,0.720129712
24550,24.55,20.846252,0.72040189
24560,24.56,20.8511507,0.720689541
24570,24.57,20.8563962,0.721024312
24580,24.58,20.8616546,0.721323171
24590,24.59,20.8666155,0.721663996
24600,24.6,20.8714483,0.722033507
24610,24.61,20.8761645,0.72236596
24620,24.62,20.8805244,0.722721127
24630,24.63,20.8848958,0.723078487
24640,24.64,20.8888896,0.723441491
24650,24.65,20.8933816,0.723850362
24660,24.66,20.8979268,0.724210118
24670,24.67,20.9026029,0.724553733
24680,24.68,20.9074802,0.724909264
24690,24.69,20.9126872,0.725242971
24700,24.7,20.9179232,0.725569588
24710,24.71,20.9229282,0.725880237
24720,24.72,20.9278328,0.726182416
24730,24.73,20.9329765,0.726431994
24740,24.74,20.9380768,0.726753722
24750,24.75,20.9434007,0.727100016
24760,24.76,20.9489634,0.727481625
24770,24.77,20.9546636,0.727795458
24780,24.78,20.9603315,0.728134398
24790,24.79,20.9658878,0.728473598
24800,24.8,20.9715698,0.728815137
24810,24.81,20.9769595,0.729141967
24820,24.82,20.9823373,0.729465419
24830,24.83,20.9878864,0.729786821
24840,24.84,20.9931527,0.730027867
24850,24.85,20.998769,0.730218971
24860,24.86,21.0045313,0.730382058
24870,24.87,21.0101998,0.730571884
24880,24.88,21.0155757,0.730718077
24890,24.89,21.0206262,0.730807304
24900,24.9,21.0256791,0.730877016
24910,24.91,21.0309413,0.730939503
24920,24.92,21.0364124,0.730988783
24930,24.93,21.0420219,0.731023762
24940,24.94,21.0476902,0.7311051
24950,24.95,21.0532109,0.731130665
24960,24.96,21.0587204,0.731220272
24970,24.97,21.0644327,0.73134678
24980,24.98,21.0700554,0.731416888
24990,24.99,21.0755912,0.731506304
25000,25,21.0810821,0.731572964
25010,25.01,21.0869332,0.731624907
25020,25.02,21.0929587,0.731682551
25030,25.03,21.0988303,0.731722697
25040,25.04,21.1048202,0.731711388
25050,25.05,21.1109843,0.73176289
25060,25.06,21.1173624,0.731775934
25070,25.07,21.1233178,0.731843921
25080,25.08,21.129113,0.731911611
25090,25.09,21.1344895,0.731941063
25100,25.1,21.1401298,0.731977417
25110,25.11,21.1458864,0.731970891
25120,25.12,21.1517537,0.731983138
25130,25.13,21.1576412,0.732086468
25140,25.14,21.1634131,0.73215029
25150,25.15,21.1691422,0.732213143
25160,25.16,21.1749631,0.73219596
25170,25.17,21.1813725,0.732174777
25180,25.18,21.1877113,0.732099051
25190,25.19,21.1938925,0.732046353
25200,25.2,21.1998146,0.731988744
25210,25.21,21.2058004,0.731906433
25220,25.22,21.2113977,0.73184031
25230,25.23,21.2168283,0.73180914
25240,25.24,21.2226953,0.731762743
25250,25.25,21.2283173,0.731734121
25260,25.26,21.2338935,0.731756331
25270,25.27,21.2394541,0.731783472
25280,25.28,21.2451991,0.731906028
25290,25.29,21.2509347,0.731997012
25300,25.3,21.2565656,0.732073313
25310,25.31,21.2620291,0.73217685
25320,25.32,21.26762,0.732305112
25330,25.33,21.2734128,0.732409562
25340,25.34,21.2788099,0.73250441
25350,25.35,21.2844218,0.732610721
25360,25.36,21.2898303,0.732717579
25370,25.37,21.2951807,0.732845185
25380,25.38,21.3006286,0.733008127
25390,25.39,21.3061829,0.733154661
25400,25.4,21.3113279,0.733306695
25410,25.41,21.3166432,0.733393405
25420,25.42,21.321764,0.733534794
25430,25.43,21.3271142,0.733636562
25440,25.44,21.3323843,0.733748859
25450,25.45,21.3379363,0.733789257
25460,25.46,21.3433261,0.733934366
25470,25.47,21.3484713,0.734000423
25480,25.48,21.3536778,0.734134713
25490,25.49,21.3589664,0.734276882
25500,25.5,21.3639749,0.734375306
25510,25.51,21.3688038,0.734497458
25520,25.52,21.3735372,0.73456705
25530,25.53,21.3785015,0.734659153
25540,25.54,21.3830573,0.734752883
25550,25.55,21.3872422,0.734832962
25560,25.56,21.3916766,0.734938963
25570,25.57,21.3959783,0.734990939
25580,25.58,21.3998498,0.735092682
25590,25.59,21.4036322,0.735174212
25600,25.6,21.4072296,0.735243562
25610,25.61,21.4108857,0.735317287
25620,25.62,21.4148708,0.735387681
25630,25.63,21.4186442,0.73550554
25640,25.64,21.4225261,0.735601236
25650,25.65,21.4266221,0.735659231
25660,25.66,21.4307068,0.735716421
25670,25.67,21.4352723,0.735791668
25680,25.68,21.43981,0.735869596
25690,25.69,21.444267,0.735979237
25700,25.7,21.4487508,0.736053271
25710,25.71,21.4532497,0.736142119
25720,25.72,21.4576652,0.736222124
25730,25.73,21.4621297,0.736301094
25740,25.74,21.4664547,0.736369688
25750,25.75,21.4705623,0.736452709
25760,25.76,21.474675,0.736515702
25770,25.77,21.4787157,0.736548981
25780,25.78,21.4831904,0.73664198
25790,25.79,21.487762,0.736776489
25800,25.8,21.49222,0.736842163
25810,25.81,21.4964669,0.736877342
25820,25.82,21.500821,0.736973766
25830,25.83,21.5052757,0.737085083
25840,25.84,21.5096122,0.737169141
25850,25.85,21.5137686,0.737207722
25860,25.86,21.5181433,0.737222508
25870,25.87,21.5223929,0.737252848
25880,25.88,21.5271295,0.737227717
25890,25.89,21.5318995,0.737198821
25900,25.9,21.5364388,0.73712982
25910,25.91,21.5407112,0.737117258
25920,25.92,21.5453338,0.73711041
25930,25.93,21.549961,0.737076044
25940,25.94,21.5544565,0.736983929
25950,25.95,21.5589448,0.736917908
25960,25.96,21.5633922,0.736827368
25970,25.97,21.5680878,0.736771007
25980,25.98,21.5732305,0.736760225
25990,25.99,21.5783759,0.736660778
26000,26,21.58348,0.736586654
26010,26.01,21.5885377,0.736470719
26020,26.02,21.593696,0.736408592
26030,26.03,21.5985619,0.736306046
26040,26.04,21.6037096,0.736143926
26050,26.05,21.6084054,0.735905391
26060,26.06,21.6129079,0.735713874
26070,26.07,21.6173087,0.735493566
26080,26.08,21.6216731,0.735232978
26090,26.09,21.6266362,0.735033295
26100,26.1,21.6313826,0.734817195
26110,26.11,21.635644,0.734602315
26120,26.12,21.6401595,0.734353631
26130,26.13,21.6446036,0.734125939
26140,26.14,21.6493144,0.733947326
26150,26.15,21.6537629,0.733721001
26160,26.16,21.6585834,0.733562654
26170,26.17,21.6633456,0.73341335
26180,26.18,21.6679158,0.733267441
26190,26.19,21.672443,0.733203692
26200,26.2,21.6768971,0.733117763
26210,26.21,21.6812705,0.733025629
26220,26.22,21.6856437,0.732918312
26230,26.23,21.6902747,0.732797201
26240,26.24,21.6953966,0.732697588
26250,26.25,21.7007227,0.732550707
26260,26.26,21.7054253,0.73241838
26270,26.27,21.7102876,0.73232739
26280,26.28,21.7149384,0.732198199
26290,26.29,21.7200024,0.732071495
26300,26.3,21.7250912,0.731965688
26310,26.31,21.7306214,0.731846264
26320,26.32,21.7359773,0.73169541
26330,26.33,21.7414791,0.731521713
26340,26.34,21.7465341,0.731317879
26350,26.35,21.7517458,0.731186042
26360,26.36,21.7571229,0.731106461
26370,26.37,21.7625998,0.731058941
26380,26.38,21.7680742,0.730971164
26390,26.39,21.7735453,0.730890958
26400,26.4,21.7789491,0.730825193
26410,26.41,21.7845116,0.73079438
26420,26.42,21.7899606,0.730747201
26430,26.43,21.7954819,0.730682093
26440,26.44,21.8009572,0.730589213
26450,26.45,21.8066815,0.730495491
26460,26.46,21.8121488,0.730448513
26470,26.47,21.8181245,0.730456712
26480,26.48,21.8237254,0.730432457
26490,26.49,21.8291825,0.730422921
26500,26.5,21.8343719,0.730326957
26510,26.51,21.8398866,0.730228502
26520,26.52,21.8451857,0.73008607
26530,26.53,21.8502375,0.729908376
26540,26.54,21.85507,0.729734758
26550,26.55,21.8596672,0.729605021
26560,26.56,21.8646613,0.729460231
26570,26.57,21.8695807,0.729296098
26580,26.58,21.8744372,0.729181542
26590,26.59,21.8793028,0.729043834
26600,26.6,21.8844016,0.728898087
26610,26.61,21.8893041,0.728817634
26620,26.62,21.8942006,0.728701481
26630,26.63,21.8993581,0.728606208
26640,26.64,21.9044991,0.728554394
26650,26.65,21.9099582,0.728514523
26660,26.66,21.9155764,0.728520951
26670,26.67,21.9210689,0.72846374
26680,26.68,21.9263579,0.72842171
26690,26.69,21.9314112,0.728350077
26700,26.7,21.9364789,0.728276358
26710,26.71,21.941686,0.728156917
26720,26.72,21.9469778,0.728040664
26730,26.73,21.9521968,0.727910872
26740,26.74,21.9574149,0.72779002
26750,26.75,21.9624313,0.727632675
26760,26.76,21.9673106,0.727511004
26770,26.77,21.9721639,0.727360622
26780,26.78,21.9771098,0.727202488
26790,26.79,21.9817817,0.727085919
26800,26.8,21.9864647,0.726977344
26810,26.81,21.9914034,0.726811617
26820,26.82,21.9962679,0.726620574
26830,26.83,22.000916,0.726475475
26840,26.84,22.0056024,0.726343417
26850,26.85,22.0102113,0.726268177
26860,26.86,22.0148157,0.726162931
26870,26.87,22.0198093,0.726021805
26880,26.88,22.0249976,0.725776263
26890,26.89,22.0303241,0.725490716
26900,26.9,22.03546,0.725213784
26910,26.91,22.0405459,0.724920472
26920,26.92,22.0455862,0.724666832
26930,26.93,22.0509195,0.724464226
26940,26.94,22.0566374,0.724253322
26950,26.95,22.0623915,0.724042896
26960,26.96,22.0679565,0.723825318
26970,26.97,22.0735393,0.723671052
26980,26.98,22.0791148,0.723428197
26990,26.99,22.0850089,0.723245198
27000,27,22.090942,0.722977249
27010,27.01,22.0969983,0.722685487
27020,27.02,22.1025079,0.722443986
27030,27.03,22.1081646,0.722194549
27040,27.04,22.1138217,0.72196557
27050,27.05,22.1198623,0.721737239
27060,27.06,22.1254445,0.721505452
27070,27.07,22.1308445,0.721330922
27080,27.08,22.1362841,0.721101146
27090,27.09,22.1416824,0.720829724
27100,27.1,22.146949,0.720506012
27110,27.11,22.152187,0.720206049
27120,27.12,22.1575084,0.719924676
27130,27.13,22.162852,0.719676364
27140,27.14,22.1680298,0.719444272
27150,27.15,22.1730812,0.719207161
27160,27.16,22.1784307,0.718944967
27170,27.17,22.1836359,0.718706855
27180,27.18,22.1886904,0.718462139
27190,27.19,22.1941674,0.718245646
27200,27.2,22.1995419,0.718020363
27210,27.21,22.2051003,0.717827819
27220,27.22,22.2109165,0.717597728
27230,27.23,22.2167811,0.717337031
27240,27.24,22.2223665,0.717119477
27250,27.25,22.228051,0.716925921
27260,27.26,22.2338465,0.716792742
27270,27.27,22.2393062,0.716650005
27280,27.28,22.245175,0.7164766
27290,27.29,22.2508952,0.716290972
27300,27.3,22.2568641,0.71605351
27310,27.31,22.262973,0.715884624
27320,27.32,22.268957,0.715663412
27330,27.33,22.2751257,0.715485252
27340,27.34,22.2809787,0.715282216
27350,27.35,22.2870036,0.715053911
27360,27.36,22.2932806,0.714817848
27370,27.37,22.2991062,0.714475197
27380,27.38,22.305327,0.714224057
27390,27.39,22.3117598,0.713977427
27400,27.4,22.3183542,0.713797608
27410,27.41,22.3248741,0.713523925
27420,27.42,22.3313081,0.713229485
27430,27.43,22.3376291,0.713004639
27440,27.44,22.3437715,0.712775608
27450,27.45,22.3497725,0.712517178
27460,27.46,22.3556084,0.712198029
27470,27.47,22.3616005,0.711875404
27480,27.48,22.3672747,0.711606613
27490,27.49,22.3729198,0.711341607
27500,27.5,22.3786342,0.711059854
27510,27.51,22.3846322,0.710769141
27520,27.52,22.3903761,0.710516503
27530,27.53,22.3959843,0.710200127
27540,27.54,22.4014987,0.709865718
27550,27.55,22.4070063,0.709551225
27560,27.56,22.4121409,0.709210698
27570,27.57,22.4174046,0.708857643
27580,27.58,22.4232903,0.708535212
27590,27.59,22.4290992,0.70820522
27600,27.6,22.4348596,0.707954637
27610,27.61,22.4407598,0.707721847
27620,27.62,22.4464429,0.707416432
27630,27.63,22.4524552,0.707110566
27640,27.64,22.4584573,0.706855415
27650,27.65,22.4645824,0.706620391
27660,27.66,22.4703987,0.706308656
27670,27.67,22.4761112,0.706007466
27680,27.68,22.4818136,0.70575419
27690,27.69,22.4876101,0.705481901
27700,27.7,22.4932519,0.705192312
27710,27.71,22.498837,0.704880503
27720,27.72,22.5041409,0.704536314
27730,27.73,22.5099742,0.704234815
27740,27.74,22.5161197,0.703955318
27750,27.75,22.522301,0.703695013
27760,27.76,22.5282872,0.703449574
27770,27.77,22.5341687,0.703263737
27780,27.78,22.5402494,0.703032411
27790,27.79,22.5463022,0.702829256
27800,27.8,22.5519848,0.702580452
27810,27.81,22.557973,0.702385676
27820,27.82,22.5637175,0.702199529
27830,27.83,22.5693387,0.702029456
27840,27.84,22.5747759,0.701862443
27850,27.85,22.5802733,0.701724427
27860,27.86,22.5852977,0.701603281
27870,27.87,22.5903527,0.701459567
27880,27.88,22.5952615,0.701299172
27890,27.89,22.6001167,0.701151385
27900,27.9,22.6047885,0.701001806
27910,27.91,22.6089235,0.700810001
27920,27.92,22.6132384,0.700614035
27930,27.93,22.6176349,0.700422918
27940,27.94,22.6219717,0.700214571
27950,27.95,22.626315,0.700016949
27960,27.96,22.6307232,0.699822495
27970,27.97,22.6351643,0.699690035
27980,27.98,22.6398395,0.699488183
27990,27.99,22.644816,0.699283513
28000,28,22.6498523,0.699083095
28010,28.01,22.6543349,0.698790909
28020,28.02,22.6588971,0.698513774
28030,28.03,22.6635556,0.698248372
28040,28.04,22.6681404,0.697906679
28050,28.05,22.6722641,0.697605343
28060,28.06,22.6762658,0.697278938
28070,28.07,22.6802013,0.696918729
28080,28.08,22.6844525,0.69656627
28090,28.09,22.688637,0.696184354
28100,28.1,22.6929727,0.695841417
28110,28.11,22.6972321,0.695495883
28120,28.12,22.7013744,0.695188612
28130,28.13,22.7055934,0.694945697
28140,28.14,22.7096911,0.694713939
28150,28.15,22.7137136,0.694440359
28160,28.16,22.717613,0.694176858
28170,28.17,22.72144,0.693928587
28180,28.18,22.7252592,0.693701892
28190,28.19,22.7292899,0.693558158
28200,28.2,22.7332703,0.693454941
28210,28.21,22.7374053,0.693426135
28220,28.22,22.7419102,0.69344554
28230,28.23,22.746366,0.693432151
28240,28.24,22.7507322,0.693356113
28250,28.25,22.7552988,0.693257476
28260,28.26,22.7600187,0.693189404
28270,28.27,22.7649057,0.69301988
28280,28.28,22.7696476,0.692896702
28290,28.29,22.7743165,0.692786108
28300,28.3,22.7788607,0.692600567
28310,28.31,22.7832573,0.692506547
28320,28.32,22.7876537,0.692389811
28330,28.33,22.7921796,0.692284281
28340,28.34,22.7963724,0.692207574
28350,28.35,22.8005535,0.692096728
28360,28.36,22.8046961,0.691970564
28370,28.37,22.8090729,0.691779518
28380,28.38,22.8135261,0.691637796
28390,28.39,22.8180646,0.691497544
28400,28.4,22.8224427,0.691394189
28410,28.41,22.8264473,0.691335183
28420,28.42,22.830755,0.691232102
28430,28.43,22.8351295,0.691089112
28440,28.44,22.8394064,0.690881668
28450,28.45,22.8437674,0.69073593
28460,28.46,22.8478008,0.690527585
28470,28.47,22.8517563,0.690309121
28480,28.48,22.8555608,0.690051946
28490,28.49,22.8593147,0.689796086
28500,28.5,22.8627819,0.689541158
28510,28.51,22.8661116,0.689320484
28520,28.52,22.8695549,0.689180281
28530,28.53,22.8727301,0.688902005
28540,28.54,22.8758287,0.688698797
28550,28.55,22.8789069,0.68849097
28560,28.56,22.8821831,0.688351678
28570,28.57,22.8853158,0.68817188
28580,28.58,22.8880513,0.687985749
28590,28.59,22.891066,0.6877865
28600,28.6,22.8940605,0.687533538
28610,28.61,22.8968965,0.687268765
28620,28.62,22.8998937,0.687095955
28630,28.63,22.9028072,0.686928826
28640,28.64,22.905683,0.686801078
28650,28.65,22.9084212,0.686685883
28660,28.66,22.911245,0.686586266
28670,28.67,22.9140888,0.68653041
28680,28.68,22.917192,0.686429252
28690,28.69,22.9201212,0.686316715
28700,28.7,22.9231554,0.686190093
28710,28.71,22.9262396,0.686090442
28720,28.72,22.9295485,0.685995819
28730,28.73,22.9325503,0.685937349
28740,28.74,22.9359079,0.685962173
28750,28.75,22.9389923,0.685965865
28760,28.76,22.9418702,0.68598902
28770,28.77,22.9446914,0.685944083
28780,28.78,22.9475574,0.685946428
28790,28.79,22.9501985,0.685936935
28800,28.8,22.9533536,0.685934083
28810,28.81,22.9564915,0.685924779
28820,28.82,22.959529,0.685921582
28830,28.83,22.9626536,0.685939312
28840,28.84,22.9661652,0.685958725
28850,28.85,22.9696583,0.686067422
28860,28.86,22.9734376,0.686149072
28870,28.87,22.977182,0.686214351
28880,28.88,22.9808905,0.686264188
28890,28.89,22.9845987,0.686280455
28900,28.9,22.9889373,0.686361674
28910,28.91,22.9932821,0.68646801
28920,28.92,22.9976068,0.686573355
28930,28.93,23.00163,0.686603537
28940,28.94,23.0056688,0.686638562
28950,28.95,23.0094293,0.686693075
28960,28.96,23.0129629,0.686727009
28970,28.97,23.0164783,0.686776983
28980,28.98,23.0200532,0.686869432
28990,28.99,23.0234941,0.68695026
29000,29,23.0273463,0.687008371
29010,29.01,23.0311853,0.687077211
29020,29.02,23.0345694,0.687067397
29030,29.03,23.0377509,0.68697927
29040,29.04,23.0408621,0.68686196
29050,29.05,23.0440173,0.686756803
29060,29.06,23.0474268,0.686716908
29070,29.07,23.0507908,0.686667427
29080,29.08,23.0536644,0.686661359
29090,29.09,23.0567164,0.686645779
29100,29.1,23.0596147,0.686623319
29110,29.11,23.0624,0.686550345
29120,29.12,23.0655248,0.686437835
29130,29.13,23.0689282,0.686396963
29140,29.14,23.0723623,0.686344831
29150,29.15,23.0758367,0.686317908
29160,29.16,23.0792954,0.686223335
29170,29.17,23.0826997,0.686094116
29180,29.18,23.0862769,0.686015029
29190,29.19,23.0895958,0.685953628
29200,29.2,23.092995,0.685874093
29210,29.21,23.0965819,0.685858299
29220,29.22,23.099798,0.685759736
29230,29.23,23.1030881,0.685630171
29240,29.24,23.1060052,0.685464837
29250,29.25,23.1092267,0.685322693
29260,29.26,23.1120127,0.685229468
29270,29.27,23.1149566,0.685135281
29280,29.28,23.1179131,0.685085871
29290,29.29,23.120659,0.684961942
29300,29.3,23.1235921,0.684933603
29310,29.31,23.1265667,0.684899841
29320,29.32,23.1294605,0.684882157
29330,29.33,23.132177,0.684787748
29340,29.34,23.1351944,0.684758503
29350,29.35,23.1384979,0.684805836
29360,29.36,23.1415546,0.684793915
29370,29.37,23.1453415,0.68475375
29380,29.38,23.1494748,0.684754241
29390,29.39,23.153323,0.684721413
29400,29.4,23.1573429,0.684685625
29410,29.41,23.161079,0.684620707
29420,29.42,23.1647897,0.684560036
29430,29.43,23.1684838,0.684487708
29440,29.44,23.1720421,0.684346825
29450,29.45,23.1756915,0.684241534
29460,29.46,23.1794089,0.684168131
29470,29.47,23.1830252,0.684158731
29480,29.48,23.186792,0.684110693
29490,29.49,23.190447,0.68399522
29500,29.5,23.1941405,0.683910037
29510,29.51,23.1977569,0.683827859
29520,29.52,23.2012302,0.683733029
29530,29.53,23.2046872,0.683591205
29540,29.54,23.2082148,0.683563553
29550,29.55,23.2117634,0.68353523
29560,29.56,23.2150893,0.683499625
29570,29.57,23.2182125,0.683416142
29580,29.58,23.221663,0.683295272
29590,29.59,23.2251511,0.683142665
29600,29.6,23.2284395,0.682939296
29610,29.61,23.2318302,0.682813161
29620,29.62,23.2353472,0.682695417
29630,29.63,23.2389746,0.682573991
29640,29.64,23.2424922,0.682499645
29650,29.65,23.2457996,0.682406822
29660,29.66,23.2486419,0.682347962
29670,29.67,23.2516262,0.682359888
29680,29.68,23.2546584,0.682329556
29690,29.69,23.2578453,0.682363809
29700,29.7,23.2614066,0.682369876
29710,29.71,23.2648523,0.682335208
29720,29.72,23.2680587,0.682298438
29730,29.73,23.2712493,0.682231338
29740,29.74,23.2747399,0.682196962
29750,29.75,23.2782776,0.682180524
29760,29.76,23.2822924,0.682208132
29770,29.77,23.2860588,0.682272165
29780,29.78,23.2896364,0.682268615
29790,29.79,23.2931489,0.682207872
29800,29.8,23.2966229,0.682155367
29810,29.81,23.3,0.682128423
29820,29.82,23.3033075,0.682086987
29830,29.83,23.3071241,0.682079272
29840,29.84,23.3108364,0.682091864
29850,29.85,23.3144559,0.682213575
29860,29.86,23.3181017,0.68232103
29870,29.87,23.321605,0.682428627
29880,29.88,23.325321,0.682568924
29890,29.89,23.3288339,0.68275753
29900,29.9,23.332144,0.682850109
29910,29.91,23.3349594,0.682854371
29920,29.92,23.3378664,0.682860523
29930,29.93,23.3407682,0.682831235
29940,29.94,23.3437686,0.682726194
29950,29.95,23.3466793,0.682621649
29960,29.96,23.3493129,0.682604147
29970,29.97,23.3518277,0.682581653
29980,29.98,23.3545218,0.682530872
29990,29.99,23.357318,0.682562813
30000,30,23.3602668,0.682637662
30010,30.01,23.3632348,0.682707197
30020,30.02,23.3662291,0.682762933
30030,30.03,23.3691839,0.682813865
30040,30.04,23.3717561,0.682832043
30050,30.05,23.3743175,0.682913331
30060,30.06,23.3771508,0.683008101
30070,30.07,23.3800752,0.683074
30080,30.08,23.3833296,0.683150464
30090,30.09,23.3868979,0.683198723
30100,30.1,23.3905762,0.683353855
30110,30.11,23.3940256,0.683585367
30120,30.12,23.3972817,0.683842653
30130,30.13,23.4004591,0.68405574
30140,30.14,23.4034014,0.684224405
30150,30.15,23.4065744,0.68442664
30160,30.16,23.4098843,0.684655122
30170,30.17,23.4129657,0.684812087
30180,30.18,23.4160197,0.685021761
30190,30.19,23.4189662,0.685300901
30200,30.2,23.4219915,0.685648017
30210,30.21,23.4251049,0.68592341
30220,30.22,23.4279757,0.686234583
30230,30.23,23.4308477,0.686578912
30240,30.24,23.4336154,0.686877667
30250,30.25,23.4365547,0.687058295
30260,30.26,23.4389723,0.687314893
30270,30.27,23.4418622,0.687656527
30280,30.28,23.4445351,0.687999864
30290,30.29,23.4469552,0.688320182
30300,30.3,23.4496078,0.688683622
30310,30.31,23.4523062,0.68902002
30320,30.32,23.4550783,0.689310088
30330,30.33,23.4583227,0.689632607
30340,30.34,23.4614343,0.68999961
30350,30.35,23.4646211,0.690314458
30360,30.36,23.4677504,0.690554233
30370,30.37,23.4710906,0.69083157
30380,30.38,23.4742634,0.691094818
30390,30.39,23.4772667,0.691326824
30400,30.4,23.479974,0.691535486
30410,30.41,23.4827952,0.691776711
30420,30.42,23.4854416,0.691900584
30430,30.43,23.4879663,0.692124
30440,30.44,23.4905725,0.692324998
30450,30.45,23.4928044,0.692453296
30460,30.46,23.4952561,0.692592669
30470,30.47,23.4977396,0.692713507
30480,30.48,23.5001549,0.692821596
30490,30.49,23.5024189,0.692971629
30500,30.5,23.5047576,0.693112355
30510,30.51,23.5068376,0.693292522
30520,30.52,23.5090899,0.693437556
30530,30.53,23.5110966,0.693577242
30540,30.54,23.5131652,0.693755866
30550,30.55,23.5152767,0.693939644
30560,30.56,23.5174072,0.694170915
30570,30.57,23.5197016,0.694449828
30580,30.58,23.5221154,0.694776253
30590,30.59,23.5245518,0.695132124
30600,30.6,23.5272651,0.695536574
30610,30.61,23.5296084,0.695825081
30620,30.62,23.5323618,0.696139801
30630,30.63,23.5350139,0.696520189
30640,30.64,23.5374453,0.696852802
30650,30.65,23.5397008,0.697184398
30660,30.66,23.5420522,0.697580734
30670,30.67,23.544776,0.698007332
30680,30.68,23.5478727,0.698492285
30690,30.69,23.5511315,0.698923402
30700,30.7,23.5544447,0.699366628
30710,30.71,23.5577868,0.699770743
30720,30.72,23.5610384,0.70022903
30730,30.73,23.564371,0.700731733
30740,30.74,23.5675614,0.701208248
30750,30.75,23.5704097,0.701658733
30760,30.76,23.5735493,0.702162324
30770,30.77,23.5765393,0.702678751
30780,30.78,23.5795977,0.703226365
30790,30.79,23.5824907,0.703763035
30800,30.8,23.5853247,0.704347632
30810,30.81,23.588437,0.704995483
30820,30.82,23.5917339,0.705596436
30830,30.83,23.5953657,0.706166347
30840,30.84,23.5987035,0.706731193
30850,30.85,23.6020294,0.707258247
30860,30.86,23.6054624,0.70776936
